Student_ID,Branch,Grade,Study_Hours,IQ,Age,Weight,Parents_Income
Student_7206,Engineering,F,11,115,21,60,138980
Student_7207,History,E,16,135,21,95,141591
Student_7208,Biology,B,26,101,22,52,43299
Student_7209,Mathematics,D,29,139,20,97,135361
Student_7210,Biology,D,20,80,20,73,81428
Student_7211,Literature,D,27,149,21,57,104925
Student_7212,History,B,55,96,19,92,97970
Student_7213,History,A,18,133,24,84,75404
Student_7214,Engineering,B,41,111,24,59,111055
Student_7215,Mathematics,B,37,89,21,59,90076
Student_7216,Engineering,C,29,87,18,62,148113
Student_7217,Engineering,A,33,124,19,99,98951
Student_7218,History,B,32,119,20,51,118796
Student_7219,History,F,21,89,18,70,85931
Student_7220,History,B,58,113,22,62,37680
Student_7221,Engineering,F,25,83,22,76,132565
Student_7222,Literature,D,2,81,25,93,22535
Student_7223,Literature,B,50,80,24,58,75413
Student_7224,Engineering,C,53,112,21,92,33741
Student_7225,History,F,7,140,25,66,81654
Student_7226,Mathematics,B,56,125,25,61,26701
Student_7227,Engineering,D,50,150,24,58,128140
Student_7228,Literature,A,34,119,25,93,52960
Student_7229,History,F,23,116,23,51,76487
Student_7230,History,D,56,127,23,73,70286
Student_7231,Biology,C,19,135,20,50,55071
Student_7232,Engineering,E,52,148,21,76,25344
Student_7233,History,C,21,155,20,77,101527
Student_7234,Biology,B,35,108,19,96,49169
Student_7235,Engineering,D,32,145,24,80,81549
Student_7236,History,D,15,134,24,86,32563
Student_7237,Literature,C,22,135,22,93,148118
Student_7238,Mathematics,F,27,123,21,99,121050
Student_7239,Literature,E,9,101,23,71,25957
Student_7240,Biology,D,11,101,25,99,145513
Student_7241,History,B,20,129,23,68,117606
Student_7242,Biology,B,23,100,22,58,136309
Student_7243,Mathematics,F,5,82,24,65,64423
Student_7244,Biology,B,19,152,21,66,22869
Student_7245,Biology,E,5,99,22,90,34844
Student_7246,Mathematics,C,13,131,21,57,52787
Student_7247,Mathematics,E,1,92,25,85,117155
Student_7248,Engineering,B,59,127,25,57,26266
Student_7249,Biology,A,41,159,18,63,145541
Student_7250,Engineering,C,42,114,19,54,149991
Student_7251,History,C,34,137,23,90,144051
Student_7252,Mathematics,D,42,96,22,57,80091
Student_7253,History,C,5,102,19,92,145987
Student_7254,Engineering,C,55,123,20,90,47240
Student_7255,History,B,54,148,22,80,110289
Student_7256,Mathematics,C,6,92,20,50,113465
Student_7257,Biology,E,27,80,23,66,92479
Student_7258,Engineering,A,52,134,18,62,43865
Student_7259,History,B,49,89,24,93,31990
Student_7260,Engineering,C,38,85,23,77,143509
Student_7261,History,A,3,129,18,93,96793
Student_7262,Mathematics,E,24,137,22,54,77873
Student_7263,Mathematics,C,40,109,24,94,147258
Student_7264,History,D,30,119,23,93,62989
Student_7265,Biology,A,49,136,20,62,39252
Student_7266,Mathematics,B,22,83,22,88,90343
Student_7267,History,C,43,136,22,78,73570
Student_7268,History,D,7,111,25,91,44479
Student_7269,Engineering,B,8,100,21,72,82507
Student_7270,Mathematics,E,27,124,25,96,116467
Student_7271,History,C,54,150,21,88,37812
Student_7272,Biology,E,55,155,21,51,119589
Student_7273,Engineering,A,29,83,18,89,38955
Student_7274,Engineering,E,55,110,20,81,131440
Student_7275,Mathematics,C,31,109,25,95,126508
Student_7276,History,F,11,140,22,67,110983
Student_7277,Biology,C,0,116,20,61,134300
Student_7278,Engineering,A,25,110,19,83,78721
Student_7279,Biology,B,42,148,23,54,74675
Student_7280,Biology,C,40,139,25,71,46537
Student_7281,Biology,B,44,127,24,85,94565
Student_7282,History,A,9,97,25,74,129699
Student_7283,History,D,16,160,19,54,103144
Student_7284,Literature,C,16,159,21,50,133369
Student_7285,Engineering,D,32,123,23,87,28364
Student_7286,History,F,54,80,21,100,114101
Student_7287,Literature,A,46,88,22,64,27139
Student_7288,Engineering,A,6,90,25,70,60065
Student_7289,Engineering,C,46,93,25,50,41179
Student_7290,Literature,F,54,99,18,91,93000
Student_7291,Biology,D,28,113,22,77,75418
Student_7292,Biology,D,46,145,24,53,74782
Student_7293,Literature,E,52,127,21,71,60854
Student_7294,Mathematics,B,11,114,19,93,148097
Student_7295,Engineering,C,42,85,18,61,109932
Student_7296,Biology,B,34,85,22,90,141542
Student_7297,Literature,E,48,92,18,58,20909
Student_7298,Mathematics,B,48,83,23,72,28771
Student_7299,History,C,12,142,20,67,61758
Student_7300,History,C,31,116,22,71,26666
Student_7301,Biology,F,55,97,25,78,52514
Student_7302,Literature,B,56,142,20,93,85885
Student_7303,Mathematics,C,41,99,24,98,94530
Student_7304,Biology,B,49,155,24,60,30492
Student_7305,Mathematics,E,29,150,24,75,117960
Student_7306,Literature,A,38,158,21,84,149759
Student_7307,History,C,6,152,22,81,84857
Student_7308,Literature,D,36,110,20,88,109057
Student_7309,History,A,55,121,25,54,100240
Student_7310,Engineering,B,47,127,21,79,86944
Student_7311,Biology,F,45,95,25,51,106819
Student_7312,Biology,B,15,85,24,65,127863
Student_7313,History,F,19,130,20,79,50920
Student_7314,Literature,A,15,89,23,90,119804
Student_7315,Literature,E,0,94,20,80,29773
Student_7316,History,D,34,98,23,84,25266
Student_7317,Literature,E,43,143,18,79,142864
Student_7318,History,E,6,83,24,92,134653
Student_7319,Literature,C,53,105,25,94,99661
Student_7320,Literature,B,41,114,21,57,95895
Student_7321,Biology,E,14,96,22,81,55685
Student_7322,Engineering,C,46,118,21,95,49004
Student_7323,Mathematics,A,31,85,22,62,109998
Student_7324,Literature,D,36,87,24,94,116652
Student_7325,Literature,F,58,148,23,100,98450
Student_7326,Mathematics,F,1,148,22,84,56950
Student_7327,Engineering,E,54,138,19,92,29862
Student_7328,Literature,D,24,96,24,81,53818
Student_7329,Mathematics,A,40,154,20,73,144816
Student_7330,Mathematics,B,25,105,21,63,53266
Student_7331,Engineering,F,19,147,19,95,70568
Student_7332,Literature,B,56,151,22,93,98339
Student_7333,Literature,A,21,126,21,98,88974
Student_7334,Literature,A,58,132,24,75,116992
Student_7335,History,A,1,92,18,59,89671
Student_7336,Biology,F,50,128,20,58,30656
Student_7337,Mathematics,F,51,124,20,57,27224
Student_7338,Engineering,B,59,131,19,98,52333
Student_7339,Biology,F,14,153,25,77,149389
Student_7340,Biology,B,17,143,18,89,129511
Student_7341,Engineering,C,30,152,19,91,116770
Student_7342,Mathematics,F,35,109,20,82,58025
Student_7343,Biology,B,11,129,25,92,81922
Student_7344,Engineering,A,0,112,19,66,99605
Student_7345,Engineering,F,47,116,22,89,70592
Student_7346,History,D,7,94,19,81,72235
Student_7347,Engineering,D,6,116,25,52,72400
Student_7348,Engineering,E,3,83,18,52,80393
Student_7349,History,C,2,92,25,72,95126
Student_7350,Biology,E,39,160,21,94,132590
Student_7351,History,C,27,142,18,76,89185
Student_7352,Mathematics,C,17,92,19,54,127408
Student_7353,Literature,A,14,108,22,95,140415
Student_7354,Mathematics,E,53,116,24,97,72620
Student_7355,Engineering,A,37,109,20,66,100155
Student_7356,Engineering,E,57,142,25,84,26722
Student_7357,Engineering,E,6,128,25,89,68164
Student_7358,Literature,B,36,118,19,80,82798
Student_7359,Engineering,F,59,113,22,84,130484
Student_7360,History,B,4,112,20,100,113322
Student_7361,Literature,B,21,133,19,92,134090
Student_7362,Literature,E,37,105,23,72,59591
Student_7363,Mathematics,B,43,100,20,63,62461
Student_7364,History,D,20,95,24,97,97409
Student_7365,Engineering,F,1,140,20,78,68715
Student_7366,Engineering,B,30,114,18,93,47965
Student_7367,Biology,B,0,148,22,59,143496
Student_7368,Engineering,B,12,82,24,52,126924
Student_7369,Literature,C,55,151,25,87,108897
Student_7370,Biology,E,28,106,22,80,45568
Student_7371,History,D,47,147,19,87,143120
Student_7372,Biology,E,10,146,19,60,66511
Student_7373,Mathematics,D,3,94,19,72,116837
Student_7374,Biology,A,0,152,22,89,23840
Student_7375,History,B,33,121,18,86,149968
Student_7376,Biology,C,33,139,22,89,85373
Student_7377,Literature,E,11,129,22,99,86057
Student_7378,Mathematics,B,52,129,20,67,93982
Student_7379,Biology,A,41,157,21,51,106770
Student_7380,Engineering,F,20,104,21,90,140690
Student_7381,Biology,B,50,155,23,96,47869
Student_7382,Mathematics,B,21,130,24,68,143202
Student_7383,Engineering,F,27,90,18,58,68740
Student_7384,Engineering,D,48,127,18,69,66698
Student_7385,History,F,36,148,21,57,88208
Student_7386,Engineering,D,43,103,22,80,144797
Student_7387,History,E,6,121,18,78,121743
Student_7388,Mathematics,B,51,137,23,89,20300
Student_7389,Literature,D,15,138,23,62,60970
Student_7390,Literature,A,25,101,24,61,68573
Student_7391,History,E,25,151,22,69,75316
Student_7392,History,D,2,155,21,70,59283
Student_7393,Engineering,D,9,120,20,75,62557
Student_7394,Biology,B,35,81,22,73,107010
Student_7395,Engineering,A,12,156,18,100,117489
Student_7396,History,A,56,83,23,52,90857
Student_7397,History,D,54,142,22,57,122138
Student_7398,Mathematics,F,0,134,24,100,92696
Student_7399,Biology,B,52,112,22,57,122213
Student_7400,Engineering,E,5,132,22,81,136830
Student_7401,Literature,D,8,80,18,84,136432
Student_7402,History,B,55,87,19,56,104145
Student_7403,Literature,F,12,89,21,74,50707
Student_7404,Engineering,C,17,111,24,91,30753
Student_7405,Engineering,B,23,99,22,100,120089
Student_7406,Engineering,E,35,104,20,68,102575
Student_7407,Literature,D,21,83,20,84,62380
Student_7408,Biology,C,15,100,18,51,94352
Student_7409,Literature,A,1,141,22,96,64786
Student_7410,Biology,C,2,129,18,80,96850
Student_7411,Literature,E,2,126,20,98,47335
Student_7412,Engineering,B,29,100,24,55,39617
Student_7413,Biology,C,53,128,25,60,44244
Student_7414,Literature,D,3,118,18,94,59695
Student_7415,Literature,A,11,157,22,50,90412
Student_7416,Biology,C,59,112,25,83,89568
Student_7417,Literature,C,41,88,21,82,25754
Student_7418,Mathematics,F,31,115,19,95,120116
Student_7419,Mathematics,E,52,122,22,60,21397
Student_7420,Engineering,D,44,98,19,77,134172
Student_7421,Biology,D,12,118,24,99,35185
Student_7422,Mathematics,A,46,151,23,79,63935
Student_7423,Biology,C,32,93,20,76,62503
Student_7424,Literature,B,35,103,25,59,67990
Student_7425,Mathematics,B,12,137,19,98,132954
Student_7426,History,C,15,126,20,99,20903
Student_7427,Literature,E,1,87,20,62,97890
Student_7428,Biology,F,31,142,19,85,66277
Student_7429,Biology,F,18,146,25,79,112598
Student_7430,Biology,B,30,83,24,74,141907
Student_7431,Biology,C,9,141,20,100,105540
Student_7432,Engineering,F,28,86,23,76,105619
Student_7433,Engineering,C,23,132,19,68,104274
Student_7434,Literature,E,15,131,24,68,134738
Student_7435,Literature,F,53,123,23,58,43614
Student_7436,Biology,A,30,139,21,55,21394
Student_7437,Mathematics,E,2,136,19,72,35367
Student_7438,Mathematics,D,36,159,22,76,139547
Student_7439,Engineering,F,55,152,24,83,110730
Student_7440,Literature,C,28,146,22,78,22114
Student_7441,History,B,25,148,25,98,86351
Student_7442,Engineering,E,44,114,25,62,55482
Student_7443,Literature,C,48,145,22,65,48398
Student_7444,Mathematics,E,34,119,21,91,83692
Student_7445,History,C,32,130,19,57,124741
Student_7446,History,B,17,157,18,55,98767
Student_7447,Biology,A,32,124,18,95,145402
Student_7448,Engineering,D,7,112,20,76,66624
Student_7449,Engineering,B,41,137,19,67,60011
Student_7450,Biology,E,8,89,24,76,49106
Student_7451,Literature,B,12,119,18,85,92979
Student_7452,Mathematics,E,51,105,22,80,110905
Student_7453,Engineering,F,42,84,22,83,41606
Student_7454,Literature,A,31,126,18,83,134053
Student_7455,Literature,B,51,158,19,54,59271
Student_7456,Literature,B,1,112,22,81,148172
Student_7457,Mathematics,A,2,95,24,92,125920
Student_7458,Literature,B,1,141,25,86,78267
Student_7459,Literature,E,12,148,24,56,54769
Student_7460,Literature,D,10,124,23,62,105023
Student_7461,Literature,D,34,116,21,90,105023
Student_7462,Mathematics,D,59,127,18,51,104846
Student_7463,Mathematics,D,55,98,21,86,97478
Student_7464,Engineering,E,20,155,23,67,141039
Student_7465,Literature,E,23,150,20,93,48865
Student_7466,Literature,E,30,111,25,54,29236
Student_7467,Biology,E,43,123,24,64,67529
Student_7468,Literature,E,54,110,23,91,30359
Student_7469,History,B,39,132,21,83,113259
Student_7470,Engineering,F,6,89,23,51,129719
Student_7471,Mathematics,D,12,104,21,95,136351
Student_7472,Mathematics,E,56,100,19,61,137430
Student_7473,Engineering,B,53,147,25,85,31646
Student_7474,Literature,E,50,85,25,90,149199
Student_7475,History,E,7,153,24,71,145658
Student_7476,Biology,F,52,143,24,71,66098
Student_7477,Biology,A,27,97,25,75,78770
Student_7478,Engineering,F,15,127,19,100,40403
Student_7479,History,C,30,149,18,99,97443
Student_7480,Literature,E,42,127,22,57,83773
Student_7481,History,D,53,85,22,70,149134
Student_7482,Engineering,E,45,113,19,93,27514
Student_7483,Biology,E,18,100,18,85,54097
Student_7484,History,E,47,123,20,62,69787
Student_7485,Literature,F,46,104,19,82,142866
Student_7486,Biology,B,38,140,21,65,52154
Student_7487,Engineering,C,34,133,19,70,56711
Student_7488,History,E,6,118,24,51,113647
Student_7489,Mathematics,E,1,122,24,63,138655
Student_7490,Mathematics,C,11,80,21,61,135068
Student_7491,History,C,57,159,23,51,119991
Student_7492,Literature,B,49,154,25,82,108008
Student_7493,History,C,0,120,25,55,144438
Student_7494,Biology,F,29,87,19,73,87392
Student_7495,Literature,D,59,95,20,57,103124
Student_7496,History,C,21,152,19,78,95192
Student_7497,Literature,D,17,160,24,90,141887
Student_7498,Literature,F,27,95,19,62,29570
Student_7499,Mathematics,F,22,144,22,74,97940
Student_7500,Mathematics,C,46,102,18,74,133781
Student_7501,History,F,19,95,25,97,86958
Student_7502,Mathematics,D,44,106,25,91,85612
Student_7503,History,A,4,115,21,52,45294
Student_7504,History,C,35,105,25,90,48854
Student_7505,Mathematics,C,2,127,25,58,115952
Student_7506,Mathematics,A,34,119,23,80,74404
Student_7507,History,C,48,139,23,72,51966
Student_7508,Literature,E,30,129,22,76,128127
Student_7509,Engineering,F,4,106,23,67,26196
Student_7510,Mathematics,A,22,107,19,60,62540
Student_7511,Literature,A,10,143,18,84,58542
Student_7512,Literature,C,5,93,21,83,89361
Student_7513,Biology,C,34,159,23,99,130263
Student_7514,Engineering,B,0,112,22,66,44670
Student_7515,Mathematics,B,52,134,20,99,35191
Student_7516,Engineering,E,39,143,21,62,87800
Student_7517,Biology,A,44,99,19,84,118111
Student_7518,Engineering,C,26,94,23,78,127133
Student_7519,Literature,E,46,133,20,77,87152
Student_7520,History,B,4,108,22,96,124859
Student_7521,Biology,F,4,135,24,88,68236
Student_7522,Mathematics,E,30,145,20,57,67306
Student_7523,Biology,C,39,81,21,80,69048
Student_7524,History,B,22,126,23,86,148789
Student_7525,Biology,F,17,107,25,68,142858
Student_7526,History,B,43,143,21,60,86450
Student_7527,History,B,24,102,18,68,24272
Student_7528,Biology,F,3,130,21,98,133616
Student_7529,Engineering,B,54,154,21,79,91673
Student_7530,Literature,C,19,137,23,69,134050
Student_7531,History,E,20,128,21,62,72877
Student_7532,Biology,C,11,117,21,58,27347
Student_7533,Mathematics,E,23,111,25,75,46094
Student_7534,Mathematics,C,17,116,20,64,53436
Student_7535,Biology,B,22,89,21,75,86329
Student_7536,History,F,54,93,19,53,85133
Student_7537,Literature,D,1,135,18,76,28336
Student_7538,Mathematics,D,44,101,25,82,90410
Student_7539,History,D,11,140,25,75,113466
Student_7540,Mathematics,B,45,114,23,97,129338
Student_7541,History,E,49,145,22,56,61288
Student_7542,Literature,F,13,89,25,98,76531
Student_7543,Engineering,D,27,157,22,54,32233
Student_7544,Engineering,E,2,83,20,61,23067
Student_7545,Biology,C,60,97,20,72,82560
Student_7546,Biology,F,23,150,25,70,55119
Student_7547,Literature,B,50,98,22,84,50929
Student_7548,History,C,9,120,25,61,128238
Student_7549,History,C,51,112,18,88,46662
Student_7550,History,A,51,129,25,60,63246
Student_7551,Engineering,A,8,153,22,54,64132
Student_7552,Literature,D,36,101,23,97,90790
Student_7553,Literature,A,35,95,23,89,110023
Student_7554,Engineering,F,33,105,19,76,76755
Student_7555,Literature,B,52,160,24,68,31636
Student_7556,Mathematics,B,34,80,19,82,114315
Student_7557,Engineering,C,9,144,21,87,96537
Student_7558,Mathematics,C,34,98,20,77,145452
Student_7559,Literature,F,1,94,25,56,148394
Student_7560,Engineering,A,27,101,19,75,31639
Student_7561,Mathematics,D,46,100,18,58,41028
Student_7562,Literature,E,36,137,19,95,82996
Student_7563,Literature,A,13,109,18,57,99295
Student_7564,Mathematics,B,11,147,23,89,112079
Student_7565,Engineering,A,5,144,23,68,120665
Student_7566,Engineering,D,28,107,22,58,47517
Student_7567,Mathematics,D,54,93,21,99,67945
Student_7568,History,C,49,102,23,74,20685
Student_7569,Literature,A,0,147,21,92,23414
Student_7570,Literature,B,47,91,22,67,69666
Student_7571,Engineering,D,34,158,22,66,107217
Student_7572,Literature,A,57,149,23,81,137049
Student_7573,Biology,A,45,145,24,77,111318
Student_7574,Biology,E,18,126,23,70,115199
Student_7575,History,E,46,152,21,68,107097
Student_7576,History,B,2,122,20,84,54305
Student_7577,History,C,59,107,22,74,45792
Student_7578,History,C,56,138,22,77,22541
Student_7579,Engineering,F,20,154,25,58,84949
Student_7580,History,F,32,91,25,86,121220
Student_7581,History,A,15,91,24,50,101684
Student_7582,Mathematics,A,57,84,23,76,42745
Student_7583,Mathematics,B,13,159,25,83,98075
Student_7584,History,C,22,110,18,90,24981
Student_7585,Literature,F,33,152,21,89,96226
Student_7586,Engineering,B,12,84,21,53,110503
Student_7587,Biology,E,37,149,18,67,118344
Student_7588,Biology,F,11,100,20,75,149771
Student_7589,Literature,F,59,142,23,95,77681
Student_7590,Literature,A,27,103,21,97,56078
Student_7591,Literature,C,60,101,18,65,125721
Student_7592,Mathematics,B,21,98,25,53,91400
Student_7593,History,C,41,135,22,83,98789
Student_7594,Mathematics,D,34,130,18,77,137258
Student_7595,Literature,B,29,117,24,55,80357
Student_7596,Literature,D,9,130,25,98,147279
Student_7597,Mathematics,C,33,133,20,100,22670
Student_7598,Literature,D,5,113,23,51,86419
Student_7599,Literature,D,45,112,24,55,146976
Student_7600,Engineering,D,12,116,20,81,39654
Student_7601,Biology,A,41,95,18,78,111362
Student_7602,Literature,A,23,159,23,58,50142
Student_7603,Mathematics,F,35,112,18,78,63246
Student_7604,History,E,45,86,22,76,40313
Student_7605,Mathematics,E,5,125,25,74,137208
Student_7606,History,C,33,132,22,85,38877
Student_7607,Literature,A,44,132,23,79,74591
Student_7608,Mathematics,D,2,97,22,62,92664
Student_7609,Biology,E,8,88,25,63,60678
Student_7610,Engineering,C,17,109,19,65,52150
Student_7611,Engineering,E,20,153,20,58,128673
Student_7612,Engineering,B,14,154,23,70,46477
Student_7613,Biology,E,30,114,24,97,87112
Student_7614,Mathematics,B,34,130,20,80,133355
Student_7615,Literature,B,35,142,25,86,147143
Student_7616,Biology,D,28,86,23,75,67766
Student_7617,History,D,59,145,23,84,129452
Student_7618,Literature,D,12,136,25,78,103649
Student_7619,Engineering,A,59,153,21,74,90603
Student_7620,Engineering,B,46,144,21,68,118654
Student_7621,Literature,B,34,139,25,77,127267
Student_7622,History,E,29,117,21,86,55449
Student_7623,Mathematics,D,49,80,19,76,79242
Student_7624,History,D,40,88,20,83,128091
Student_7625,Biology,A,57,135,20,64,58082
Student_7626,History,B,53,142,19,92,69099
Student_7627,Mathematics,F,45,142,25,88,71411
Student_7628,Mathematics,D,6,89,23,67,88675
Student_7629,History,A,0,99,24,79,28857
Student_7630,Biology,D,33,104,21,96,136837
Student_7631,Engineering,C,24,129,24,70,149749
Student_7632,Literature,D,2,158,20,56,36545
Student_7633,Biology,D,7,102,23,81,52484
Student_7634,Literature,A,39,131,21,90,143206
Student_7635,Biology,D,44,102,20,50,49382
Student_7636,Engineering,E,54,93,19,54,55100
Student_7637,Biology,C,39,100,19,54,135694
Student_7638,Engineering,F,24,91,24,52,52181
Student_7639,Engineering,B,52,124,22,71,101144
Student_7640,Literature,B,49,125,22,90,85433
Student_7641,Mathematics,B,53,125,23,71,32914
Student_7642,Biology,C,0,135,23,83,92685
Student_7643,History,B,33,91,20,65,103528
Student_7644,Literature,B,58,90,19,89,93175
Student_7645,Engineering,C,58,84,21,75,122165
Student_7646,Literature,E,28,98,25,80,132217
Student_7647,History,A,36,115,19,70,34902
Student_7648,History,D,11,153,25,75,118491
Student_7649,Biology,C,5,104,18,64,74963
Student_7650,Literature,F,45,146,20,83,70701
Student_7651,History,A,1,101,23,52,138494
Student_7652,Literature,C,45,109,21,86,148107
Student_7653,Mathematics,A,41,104,23,76,28927
Student_7654,Biology,A,47,80,20,55,105589
Student_7655,Literature,C,34,109,18,60,84992
Student_7656,Engineering,B,32,87,23,81,62146
Student_7657,History,C,47,87,24,68,121791
Student_7658,Engineering,C,11,135,23,66,89792
Student_7659,Engineering,A,33,142,20,89,109277
Student_7660,Engineering,B,17,138,19,76,146658
Student_7661,Mathematics,E,47,145,23,94,132494
Student_7662,Biology,E,28,115,23,85,55242
Student_7663,Biology,E,25,149,22,88,114135
Student_7664,Biology,F,52,113,22,74,23839
Student_7665,Engineering,C,1,136,25,89,121513
Student_7666,Biology,C,57,90,25,62,131267
Student_7667,Literature,D,3,83,24,56,20962
Student_7668,Mathematics,D,4,133,20,100,62133
Student_7669,History,B,31,149,25,96,121207
Student_7670,Engineering,A,43,107,23,73,71006
Student_7671,Mathematics,E,46,87,24,82,132631
Student_7672,Engineering,F,42,135,18,61,143155
Student_7673,Biology,B,12,125,25,67,63929
Student_7674,Literature,A,34,137,21,93,21038
Student_7675,Mathematics,C,9,149,18,86,50341
Student_7676,Biology,C,17,82,18,82,98462
Student_7677,Literature,B,20,157,21,50,46173
Student_7678,Biology,E,40,145,21,96,84116
Student_7679,Biology,C,23,133,25,66,124117
Student_7680,Engineering,B,15,85,19,56,24470
Student_7681,History,C,25,98,20,98,83756
Student_7682,Mathematics,A,10,134,23,98,44853
Student_7683,Engineering,A,50,90,21,59,26843
Student_7684,History,C,4,129,20,75,91700
Student_7685,Engineering,E,51,130,20,83,146217
Student_7686,Literature,A,38,81,20,100,27028
Student_7687,Mathematics,C,52,102,21,71,84767
Student_7688,History,C,16,153,24,77,93363
Student_7689,Engineering,B,13,110,20,65,100702
Student_7690,History,E,7,146,25,62,33107
Student_7691,Engineering,C,31,125,18,59,98296
Student_7692,Biology,D,52,118,22,89,58725
Student_7693,Literature,D,8,141,24,58,128236
Student_7694,Mathematics,A,2,113,18,54,118484
Student_7695,Literature,C,5,127,20,57,130051
Student_7696,Literature,B,41,131,23,74,97189
Student_7697,History,A,28,98,24,68,97328
Student_7698,Engineering,A,27,94,21,93,27422
Student_7699,Biology,F,2,87,24,89,21125
Student_7700,Biology,B,20,160,23,64,67259
Student_7701,Mathematics,A,46,149,25,98,63437
Student_7702,Mathematics,F,7,146,25,66,130815
Student_7703,Mathematics,D,26,85,22,92,109383
Student_7704,Engineering,F,13,107,21,60,113141
Student_7705,Biology,C,49,160,24,80,113904
Student_7706,Literature,E,33,107,18,54,109629
Student_7707,Engineering,B,1,115,21,75,54370
Student_7708,History,E,6,100,25,62,91920
Student_7709,Engineering,E,44,130,19,96,109714
Student_7710,Mathematics,F,0,117,21,90,46757
Student_7711,Engineering,B,36,102,22,61,77048
Student_7712,Mathematics,F,27,84,19,67,39075
Student_7713,Engineering,F,4,111,18,100,70345
Student_7714,Mathematics,A,46,99,23,63,112515
Student_7715,History,D,49,94,24,58,140048
Student_7716,Mathematics,C,19,112,24,63,126417
Student_7717,History,C,17,135,21,90,146071
Student_7718,Biology,D,27,124,25,64,23482
Student_7719,Literature,D,49,106,23,77,38887
Student_7720,Engineering,C,45,81,21,70,120991
Student_7721,Literature,B,48,155,22,56,148372
Student_7722,Mathematics,C,9,96,20,82,55546
Student_7723,Biology,E,14,105,24,54,136240
Student_7724,History,A,35,115,22,97,67952
Student_7725,Biology,D,38,145,19,69,45612
Student_7726,Literature,D,0,142,23,65,25499
Student_7727,Biology,A,17,106,25,58,128970
Student_7728,Biology,D,49,124,25,72,137242
Student_7729,Engineering,A,3,112,23,91,124435
Student_7730,Biology,F,49,148,24,58,90280
Student_7731,Biology,D,21,129,23,67,129004
Student_7732,Biology,C,33,93,22,60,111984
Student_7733,Literature,B,23,132,18,92,139908
Student_7734,Literature,F,57,138,22,86,40807
Student_7735,Literature,D,30,147,19,67,149079
Student_7736,Literature,D,26,160,25,72,144185
Student_7737,Mathematics,A,15,97,23,98,103397
Student_7738,Mathematics,B,36,86,20,85,21982
Student_7739,Engineering,A,41,103,22,85,68523
Student_7740,Literature,A,15,119,18,67,23088
Student_7741,Literature,E,49,104,20,97,89348
Student_7742,History,A,55,129,25,90,99889
Student_7743,Mathematics,E,10,97,23,98,136131
Student_7744,Literature,E,27,81,24,71,123427
Student_7745,History,E,11,91,22,61,138737
Student_7746,Biology,A,13,136,19,74,97571
Student_7747,Literature,A,18,123,18,70,68299
Student_7748,Engineering,B,55,104,22,82,55408
Student_7749,Biology,B,34,118,22,99,72002
Student_7750,Literature,F,5,133,23,72,104113
Student_7751,Mathematics,E,60,148,18,64,46408
Student_7752,History,F,42,118,20,59,122870
Student_7753,Mathematics,A,33,156,23,83,88900
Student_7754,Engineering,B,58,156,21,52,99235
Student_7755,Biology,E,53,119,25,64,88682
Student_7756,Engineering,F,58,142,20,100,66033
Student_7757,Biology,C,12,146,19,86,123110
Student_7758,Engineering,C,37,156,19,61,81844
Student_7759,Engineering,F,1,108,25,79,44287
Student_7760,Literature,B,45,156,23,82,67109
Student_7761,Mathematics,A,22,106,25,72,117128
Student_7762,Engineering,B,11,138,18,77,96465
Student_7763,Mathematics,A,2,128,20,67,106160
Student_7764,Literature,E,20,156,22,52,143005
Student_7765,History,A,17,134,21,77,97782
Student_7766,Literature,C,33,130,22,96,63891
Student_7767,Literature,D,28,149,23,53,75151
Student_7768,Mathematics,E,18,139,19,78,36086
Student_7769,Mathematics,F,20,94,24,76,30826
Student_7770,History,C,20,109,24,57,92362
Student_7771,Mathematics,F,11,112,23,93,113529
Student_7772,History,D,30,136,24,50,130058
Student_7773,Biology,D,2,116,19,75,50546
Student_7774,Biology,C,20,158,20,53,119545
Student_7775,Biology,B,28,100,20,56,27295
Student_7776,Literature,A,37,153,19,62,58818
Student_7777,Engineering,E,48,93,19,50,133163
Student_7778,Engineering,A,57,133,18,97,48596
Student_7779,History,E,56,103,21,54,76277
Student_7780,History,F,45,110,23,63,36851
Student_7781,Literature,F,26,153,22,83,69411
Student_7782,Mathematics,E,29,143,24,57,43505
Student_7783,History,A,40,157,20,95,98978
Student_7784,Mathematics,B,13,133,20,72,110839
Student_7785,Literature,D,58,102,19,61,50364
Student_7786,Engineering,D,31,94,24,51,148993
Student_7787,Biology,B,30,99,20,60,32569
Student_7788,Mathematics,C,35,146,23,99,145625
Student_7789,Mathematics,B,54,111,20,68,128076
Student_7790,Biology,E,17,140,19,74,97813
Student_7791,Engineering,E,19,87,23,62,20398
Student_7792,Mathematics,F,17,114,25,88,136647
Student_7793,Engineering,E,57,121,24,74,94351
Student_7794,History,B,20,154,18,78,49765
Student_7795,Biology,D,12,102,21,86,106887
Student_7796,Biology,A,32,87,22,82,102219
Student_7797,History,A,35,132,21,86,119775
Student_7798,Biology,A,47,150,20,88,105891
Student_7799,Engineering,B,16,84,19,78,46218
Student_7800,History,D,34,155,22,92,112939
Student_7801,Biology,C,48,138,19,97,93788
Student_7802,Biology,B,7,144,20,58,53034
Student_7803,Biology,B,50,142,18,54,84737
Student_7804,History,F,41,155,19,76,34523
Student_7805,History,D,44,159,24,87,76090
Student_7806,History,B,1,103,18,96,31901
Student_7807,Mathematics,E,7,153,21,54,97260
